address,name,category,owning_class,python_class,method,binding_kind,ancestors,join_key
0x005d28c0,swig_delete_TGTextButton,swig,TGTextButton,TGTextButton,delete,swig_dtor,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d2930,swig_TGTextButton_Create,swig,TGTextButton,TGTextButton,Create,swig_helper,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d2ab0,swig_TGTextButton_CreateW,swig,TGTextButton,TGTextButton,CreateW,swig_helper,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d2c10,swig_TGTextButton_Cast,swig,TGTextButton,TGTextButton,Cast,swig_helper,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d2c80,swig_TGTextButton_SetText,swig,TGTextButton,,SetText,direct,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d2d40,swig_TGTextButton_SetTextW,swig,TGTextButton,,SetTextW,direct,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d2de0,swig_TGTextButton_SetIcons,swig,TGTextButton,,SetIcons,direct,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d2ea0,swig_TGTextButton_SetTextWrapWidth,swig,TGTextButton,,SetTextWrapWidth,direct,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d2f20,swig_TGTextButton_AlignTextHorizontal,swig,TGTextButton,,AlignTextHorizontal,direct,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d2fc0,swig_TGTextButton_AlignTextVertical,swig,TGTextButton,,AlignTextVertical,direct,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d3060,swig_TGTextButton_GetInnerRect,swig,TGTextButton,,GetInnerRect,direct,TGButtonBase|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d3120,swig_TGRootPane_SetMouseCursor,swig,TGRootPane,,SetMouseCursor,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d3200,swig_TGRootPane_GetMouseCursor,swig,,TGRootPane,GetMouseCursor,python_wrapper,,python_class_method
0x005d3270,swig_TGRootPane_SetCursorVisible,swig,TGRootPane,,SetCursorVisible,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d3310,swig_TGRootPane_PushCursor,swig,TGRootPane,,PushCursor,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d33f0,swig_TGRootPane_PopCursor,swig,TGRootPane,,PopCursor,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d3460,swig_TGRootPane_GrabMouse,swig,TGRootPane,,GrabMouse,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d3510,swig_TGRootPane_ReleaseMouse,swig,TGRootPane,,ReleaseMouse,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d35c0,swig_TGRootPane_GetMouseGrabOwner,swig,,TGRootPane,GetMouseGrabOwner,python_wrapper,,python_class_method
0x005d3630,swig_TGRootPane_UpdateTrueFocus,swig,TGRootPane,,UpdateTrueFocus,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d36c0,swig_TGRootPane_GetTrueFocus,swig,,TGRootPane,GetTrueFocus,python_wrapper,,python_class_method
0x005d3730,swig_TGRootPane_ShowFPS,swig,TGRootPane,,ShowFPS,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d37a0,swig_TGRootPane_HideFPS,swig,TGRootPane,,HideFPS,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d3810,swig_TGRootPane_Layout,swig,TGRootPane,,Layout,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d3880,swig_delete_TGRootPane,swig,TGRootPane,TGRootPane,delete,swig_dtor,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d38f0,swig_new_TGParagraph,swig,TGParagraph,TGParagraph,new,swig_ctor,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d3a80,swig_TGParagraph_Create,swig,TGParagraph,TGParagraph,Create,swig_helper,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d3c20,swig_TGParagraph_CreateW,swig,TGParagraph,TGParagraph,CreateW,swig_helper,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d3da0,swig_delete_TGParagraph,swig,TGParagraph,TGParagraph,delete,swig_dtor,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d3e10,swig_TGParagraph_Cast,swig,TGParagraph,TGParagraph,Cast,swig_helper,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d3e80,swig_TGParagraph_GetFontGroup,swig,,TGParagraph,GetFontGroup,python_wrapper,,python_class_method
0x005d3ef0,swig_TGParagraph_SetFontGroup,swig,TGParagraph,,SetFontGroup,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d3fb0,swig_TGParagraph_SetColor,swig,TGParagraph,,SetColor,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4050,swig_TGParagraph_SetReadOnly,swig,TGParagraph,,SetReadOnly,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d40d0,swig_TGParagraph_IsReadOnly,swig,TGParagraph,,IsReadOnly,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4150,swig_TGParagraph_SetCursorBlinkInterval,swig,TGParagraph,,SetCursorBlinkInterval,direct_unmatched,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x005d4190,swig_TGParagraph_GetString,swig,TGParagraph,,GetString,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4230,swig_TGParagraph_GetWrapWidth,swig,TGParagraph,,GetWrapWidth,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d42a0,swig_TGParagraph_SetWrapWidth,swig,TGParagraph,,SetWrapWidth,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4340,swig_TGParagraph_SetMaxChars,swig,TGParagraph,,SetMaxChars,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d43c0,swig_TGParagraph_GetMaxChars,swig,TGParagraph,,GetMaxChars,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4420,swig_TGParagraph_InsertChild,swig,TGParagraph,,InsertChild,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4510,swig_TGParagraph_InsertChar,swig,TGParagraph,,InsertChar,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d45b0,swig_TGParagraph_RecalcBounds,swig,TGParagraph,,RecalcBounds,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4640,swig_TGParagraph_AppendChar,swig,TGParagraph,,AppendChar,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d46f0,swig_TGParagraph_InsertString,swig,TGParagraph,,InsertString,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4830,swig_TGParagraph_AppendString,swig,TGParagraph,,AppendString,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4970,swig_TGParagraph_InsertStringW,swig,TGParagraph,,InsertStringW,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4a30,swig_TGParagraph_AppendStringW,swig,TGParagraph,,AppendStringW,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4b00,swig_TGParagraph_SetString,swig,TGParagraph,,SetString,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4bd0,swig_TGParagraph_SetStringW,swig,TGParagraph,,SetStringW,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4c90,swig_TGParagraph_SetIgnoreString,swig,TGParagraph,,SetIgnoreString,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4d50,swig_TGParagraph_SetIgnoreStringW,swig,TGParagraph,,SetIgnoreStringW,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4df0,swig_TGParagraph_SetCursorPosition,swig,TGParagraph,,SetCursorPosition,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4e70,swig_TGParagraph_MoveCursorToStart,swig,TGParagraph,,MoveCursorToStart,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4ee0,swig_TGParagraph_MoveCursorToEnd,swig,TGParagraph,,MoveCursorToEnd,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d4f50,swig_new_TGIconGroup,swig,TGIconGroup,TGIconGroup,new,swig_ctor,,swig_ctor_dtor
0x005d4ff0,swig_delete_TGIconGroup,swig,TGIconGroup,TGIconGroup,delete,swig_dtor,,swig_ctor_dtor
0x005d5060,swig_TGIconGroup_Reset,swig,TGIconGroup,,Reset,direct,,c_symbol
0x005d50d0,swig_TGIconGroup_SetName,swig,TGIconGroup,,SetName,direct,,c_symbol
0x005d5190,swig_TGIconGroup_GetName,swig,TGIconGroup,,GetName,direct,,c_symbol
0x005d5200,swig_TGIconGroup_LoadIconTexture,swig,TGIconGroup,,LoadIconTexture,direct,,c_symbol
0x005d52d0,swig_TGIconGroup_SetIconLocation,swig,TGIconGroup,,SetIconLocation,direct,,c_symbol
0x005d53a0,swig_TGIconGroup_GetIconPixelWidth,swig,TGIconGroup,,GetIconPixelWidth,direct,,c_symbol
0x005d5420,swig_TGIconGroup_GetIconPixelHeight,swig,TGIconGroup,,GetIconPixelHeight,direct,,c_symbol
0x005d54a0,swig_TGIconGroup_GetIconScreenWidth,swig,TGIconGroup,,GetIconScreenWidth,direct,,c_symbol
0x005d5520,swig_TGIconGroup_GetIconScreenHeight,swig,TGIconGroup,,GetIconScreenHeight,direct,,c_symbol
0x005d55a0,swig_TGIconGroup_GetPyWrapper,swig,TGIconGroup,,GetPyWrapper,direct,,c_symbol
0x005d5610,swig_TGIconGroup_IsNumValid,swig,TGIconGroup,,IsNumValid,direct,,c_symbol
0x005d5690,swig_TGIconGroup_GoToFirstPos,swig,TGIconGroup,,GoToFirstPos,direct,,c_symbol
0x005d5700,swig_TGIconGroup_GetCount,swig,TGIconGroup,,GetCount,direct,,c_symbol
0x005d5760,swig_TGIconGroup_GetNext,swig,TGIconGroup,,GetNext,direct,,c_symbol
0x005d57c0,swig_TGIconManager_RegisterIconGroup,swig,TGIconManager,,RegisterIconGroup,direct,,c_symbol
0x005d5920,swig_TGIconManager_CreateIconGroup,swig,,TGIconManager,CreateIconGroup,python_wrapper,,python_class_method
0x005d59d0,swig_TGIconManager_AddIconGroup,swig,TGIconManager,,AddIconGroup,direct,,c_symbol
0x005d5a70,swig_TGIconManager_DeleteIconGroup,swig,TGIconManager,,DeleteIconGroup,direct,,c_symbol
0x005d5b30,swig_TGIconManager_GetIconGroup,swig,,TGIconManager,GetIconGroup,python_wrapper,,python_class_method
0x005d5be0,swig_TGIconManager_GetScreenWidth,swig,TGIconManager,,GetScreenWidth,direct,,c_symbol
0x005d5c50,swig_TGIconManager_GetScreenHeight,swig,TGIconManager,,GetScreenHeight,direct,,c_symbol
0x005d5cc0,swig_TGIconManager_SetScreenWidth,swig,TGIconManager,,SetScreenWidth,direct,,c_symbol
0x005d5d40,swig_TGIconManager_SetScreenHeight,swig,TGIconManager,,SetScreenHeight,direct,,c_symbol
0x005d5dc0,swig_TGIconManager_Purge,swig,TGIconManager,,Purge,direct,,c_symbol
0x005d5e30,swig_TGIconManager_SetScale,swig,TGIconManager,,SetScale,direct,,c_symbol
0x005d5eb0,swig_TGIconManager_GetScale,swig,TGIconManager,,GetScale,direct,,c_symbol
0x005d5f20,swig_TGIconManager_SetPixelCenterAdj,swig,TGIconManager,,SetPixelCenterAdj,direct,,c_symbol
0x005d5fa0,swig_TGIconManager_GetPixelCenterAdj,swig,TGIconManager,,GetPixelCenterAdj,direct,,c_symbol
0x005d6010,swig_TGIconManager_SetDisplayInfo,swig,TGIconManager,,SetDisplayInfo,direct,,c_symbol
0x005d60d0,swig_TGIconManager_GetCamera,swig,TGIconManager,,GetCamera,direct,,c_symbol
0x005d6160,swig_TGIconManager_SetCamera,swig,TGIconManager,,SetCamera,direct,,c_symbol
0x005d6240,swig_TGIconManager_Draw,swig,TGIconManager,,Draw,direct,,c_symbol
0x005d62b0,swig_TGFontGroup_GetFontName,swig,TGFontGroup,,GetFontName,direct,TGIconGroup,c_symbol
0x005d6320,swig_TGFontGroup_GetFontSize,swig,TGFontGroup,,GetFontSize,direct,TGIconGroup,c_symbol
0x005d6390,swig_TGFontGroup_MapChar,swig,TGFontGroup,,MapChar,direct,TGIconGroup,c_symbol
0x005d6400,swig_TGFontGroup_SetSpaceWidth,swig,TGFontGroup,,SetSpaceWidth,direct,TGIconGroup,c_symbol
0x005d6480,swig_TGFontGroup_GetPixelSpaceWidth,swig,TGFontGroup,,GetPixelSpaceWidth,direct,TGIconGroup,c_symbol
0x005d64f0,swig_TGFontGroup_GetScreenSpaceWidth,swig,TGFontGroup,,GetScreenSpaceWidth,direct,TGIconGroup,c_symbol
0x005d6560,swig_TGFontGroup_SetTabWidth,swig,TGFontGroup,,SetTabWidth,direct,TGIconGroup,c_symbol
0x005d65e0,swig_TGFontGroup_GetPixelTabWidth,swig,TGFontGroup,,GetPixelTabWidth,direct,TGIconGroup,c_symbol
0x005d6650,swig_TGFontGroup_GetScreenTabWidth,swig,TGFontGroup,,GetScreenTabWidth,direct,TGIconGroup,c_symbol
0x005d66c0,swig_TGFontGroup_SetHorizontalSpacing,swig,TGFontGroup,,SetHorizontalSpacing,direct,TGIconGroup,c_symbol
0x005d6740,swig_TGFontGroup_GetPixelHorizontalSpacing,swig,TGFontGroup,,GetPixelHorizontalSpacing,direct,TGIconGroup,c_symbol
0x005d67b0,swig_TGFontGroup_GetScreenHorizontalSpacing,swig,TGFontGroup,,GetScreenHorizontalSpacing,direct,TGIconGroup,c_symbol
0x005d6820,swig_TGFontGroup_SetVerticalSpacing,swig,TGFontGroup,,SetVerticalSpacing,direct,TGIconGroup,c_symbol
0x005d68a0,swig_TGFontGroup_GetPixelVerticalSpacing,swig,TGFontGroup,,GetPixelVerticalSpacing,direct,TGIconGroup,c_symbol
0x005d6910,swig_TGFontGroup_GetScreenVerticalSpacing,swig,TGFontGroup,,GetScreenVerticalSpacing,direct,TGIconGroup,c_symbol
0x005d6980,swig_TGFontGroup_GetPixelMaxHeight,swig,TGFontGroup,,GetPixelMaxHeight,direct,TGIconGroup,c_symbol
0x005d69f0,swig_TGFontGroup_GetScreenMaxHeight,swig,TGFontGroup,,GetScreenMaxHeight,direct,TGIconGroup,c_symbol
0x005d6a60,swig_delete_TGFontGroup,swig,TGFontGroup,TGFontGroup,delete,swig_dtor,TGIconGroup,swig_ctor_dtor
0x005d6ad0,swig_new_TGFontManager,swig,TGFontManager,TGFontManager,new,swig_ctor,,swig_ctor_dtor
0x005d6b20,swig_delete_TGFontManager,swig,TGFontManager,TGFontManager,delete,swig_dtor,,swig_ctor_dtor
0x005d6ba0,swig_TGFontManager_RegisterFont,swig,TGFontManager,,RegisterFont,direct,,c_symbol
0x005d6d10,swig_TGFontManager_CreateFontGroup,swig,,TGFontManager,CreateFontGroup,python_wrapper,,python_class_method
0x005d6dd0,swig_TGFontManager_AddFontGroup,swig,TGFontManager,,AddFontGroup,direct,,c_symbol
0x005d6e70,swig_TGFontManager_GetDefaultFont,swig,,TGFontManager,GetDefaultFont,python_wrapper,,python_class_method
0x005d6ee0,swig_TGFontManager_SetDefaultFont,swig,TGFontManager,,SetDefaultFont,direct,,c_symbol
0x005d6fa0,swig_TGFontManager_GetFontGroup,swig,,TGFontManager,GetFontGroup,python_wrapper,,python_class_method
0x005d7060,swig_TGFontManager_Purge,swig,TGFontManager,,Purge,direct,,c_symbol
0x005d70d0,swig_TGFontManager_RemoveGroup,swig,TGFontManager,,RemoveGroup,direct,,c_symbol
0x005d7170,swig_TGWindow_Create,swig,TGWindow,TGWindow,Create,swig_helper,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d7210,swig_TGWindow_Cast,swig,TGWindow,TGWindow,Cast,swig_helper,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d7280,swig_TGWindow_SetIndent,swig,TGWindow,,SetIndent,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d7310,swig_new_TGWindow,swig,TGWindow,TGWindow,new,swig_ctor,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d7400,swig_delete_TGWindow,swig,TGWindow,TGWindow,delete,swig_dtor,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d7470,swig_TGWindow_GetSubPane,swig,,TGWindow,GetSubPane,python_wrapper,,python_class_method
0x005d74e0,swig_TGFrameWindow_CreateFromTheme,swig,TGFrameWindow,,CreateFromTheme,direct_unmatched,TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x005d7570,swig_TGFrameWindow_Create,swig,TGFrameWindow,TGFrameWindow,Create,swig_helper,TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d7660,swig_TGFrameWindow_Cast,swig,TGFrameWindow,TGFrameWindow,Cast,swig_helper,TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d76c0,swig_new_TGFrameWindow,swig,TGFrameWindow,TGFrameWindow,new,swig_ctor,TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d77f0,swig_delete_TGFrameWindow,swig,TGFrameWindow,TGFrameWindow,delete,swig_dtor,TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d7860,swig_TGFrameWindow_GetFramePane,swig,,TGFrameWindow,GetFramePane,python_wrapper,,python_class_method
0x005d78d0,swig_new_TGDialogWindow,swig,TGDialogWindow,TGDialogWindow,new,swig_ctor,TGFrameWindow|TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d7aa0,swig_delete_TGDialogWindow,swig,TGDialogWindow,TGDialogWindow,delete,swig_dtor,TGFrameWindow|TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d7b10,swig_TGDialogWindow_CreateFromTheme,swig,TGDialogWindow,,CreateFromTheme,direct_unmatched,TGFrameWindow|TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x005d7be0,swig_TGDialogWindow_Create,swig,TGDialogWindow,TGDialogWindow,Create,swig_helper,TGFrameWindow|TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d7d80,swig_TGDialogWindow_Cast,swig,TGDialogWindow,TGDialogWindow,Cast,swig_helper,TGFrameWindow|TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d7de0,swig_TGDialogWindow_SetEventType,swig,TGDialogWindow,,SetEventType,direct,TGFrameWindow|TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d7e60,swig_TGDialogWindow_GetEventType,swig,TGDialogWindow,,GetEventType,direct,TGFrameWindow|TGWindow|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d7ec0,swig_TGUITheme_Create,swig,TGUITheme,TGUITheme,Create,swig_helper,,swig_helper_synth
0x005d7f40,swig_TGUITheme_SetThemeName,swig,TGUITheme,,SetThemeName,direct,,c_symbol
0x005d8000,swig_TGUITheme_Copy,swig,TGUITheme,,Copy,direct,,c_symbol
0x005d80a0,swig_TGUITheme_SetWindowFrameName,swig,TGUITheme,,SetWindowFrameName,direct,,c_symbol
0x005d8160,swig_TGUITheme_SetButtonFrameName,swig,TGUITheme,,SetButtonFrameName,direct,,c_symbol
0x005d8220,swig_TGUITheme_SetDialogFrameName,swig,TGUITheme,,SetDialogFrameName,direct,,c_symbol
0x005d82e0,swig_TGUITheme_SetWindowFrameScale,swig,TGUITheme,,SetWindowFrameScale,direct,,c_symbol
0x005d8360,swig_TGUITheme_SetButtonFrameScale,swig,TGUITheme,,SetButtonFrameScale,direct,,c_symbol
0x005d83e0,swig_TGUITheme_SetDialogFrameScale,swig,TGUITheme,,SetDialogFrameScale,direct,,c_symbol
0x005d8460,swig_new_TGUITheme,swig,TGUITheme,TGUITheme,new,swig_ctor,,swig_ctor_dtor
0x005d8500,swig_delete_TGUITheme,swig,TGUITheme,TGUITheme,delete,swig_dtor,,swig_ctor_dtor
0x005d8570,swig_TGUITheme_GetWindowFrameName,swig,TGUITheme,,GetWindowFrameName,direct,,c_symbol
0x005d85e0,swig_TGUITheme_GetWindowFrameScale,swig,TGUITheme,,GetWindowFrameScale,direct,,c_symbol
0x005d8650,swig_TGUITheme_GetButtonFrameName,swig,TGUITheme,,GetButtonFrameName,direct,,c_symbol
0x005d86c0,swig_TGUITheme_GetButtonFrameScale,swig,TGUITheme,,GetButtonFrameScale,direct,,c_symbol
0x005d8730,swig_TGUITheme_GetDialogFrameName,swig,TGUITheme,,GetDialogFrameName,direct,,c_symbol
0x005d87a0,swig_TGUITheme_GetDialogFrameScale,swig,TGUITheme,,GetDialogFrameScale,direct,,c_symbol
0x005d8810,swig_TGUITheme_GetThemeName,swig,TGUITheme,,GetThemeName,direct,,c_symbol
0x005d8880,swig_TGUIThemeManager_FindTheme,swig,,TGUIThemeManager,FindTheme,python_wrapper,,python_class_method
0x005d8930,swig_TGUIThemeManager_SetCurrentTheme,swig,TGUIThemeManager,,SetCurrentTheme,direct,,c_symbol
0x005d89f0,swig_TGUIThemeManager_AddTheme,swig,TGUIThemeManager,,AddTheme,direct,,c_symbol
0x005d8a90,swig_TGUIThemeManager_GetCurrentTheme,swig,,TGUIThemeManager,GetCurrentTheme,python_wrapper,,python_class_method
0x005d8b00,swig_new_TGConsole,swig,TGConsole,TGConsole,new,swig_ctor,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d8b60,swig_delete_TGConsole,swig,TGConsole,TGConsole,delete,swig_dtor,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d8bd0,swig_TGConsole_GetPyString,swig,TGConsole,,GetPyString,direct_unmatched,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x005d8c00,swig_TGConsole_Cast,swig,TGConsole,TGConsole,Cast,swig_helper,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x005d8c70,swig_TGConsole_EvalString,swig,TGConsole,,EvalString,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d8d30,swig_TGConsole_AddConsoleString,swig,TGConsole,,AddConsoleString,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d8df0,swig_TGConsole_SetConsoleFont,swig,TGConsole,,SetConsoleFont,direct,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x005d8eb0,swig_TGConsole_SetTextIndent,swig,TGConsole,,SetTextIndent,direct_unmatched,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x005d8ef0,swig_TGConsole_GetTextIndent,swig,TGConsole,,GetTextIndent,direct_unmatched,TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x005d8f20,swig_new_TGPrompt,swig,TGPrompt,TGPrompt,new,swig_ctor,TGParagraph|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x005d9000,swig_TGPrompt_GetString,swig,TGPrompt,,GetString,direct,TGParagraph|TGPane|TGUIObject|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
